track,card_id,race_date,breed,name,weight,age,sex,meds_and_equip,jockey,dollar_odds,program_number,post_position,claim_price,start_position,finish_position,finish_time,speed_rating,trainer,owner,win_payoff,place_payoff,show_payoff,weather,distance,race_type,track_conditions
WO ,D,2016-07-09 00:00:00,TB,Silent Cove,119,2,F,L,J M Campbell,1.9,8.0,8,0,4.0,4.0,0.0,72.0,Gonzalez Nicholas,Ambler Michael James Lang Gregory and Miller Deborah,0.0,0.0,0.0,Cloudy,500.0,Maiden Special Weight,FT
WO ,D,2016-07-09 00:00:00,TB,Beau's Beauty,119,2,F,,S R Bahen,44.45,2.0,2,0,8.0,9.0,0.0,64.0,Rombis Debra E,Racing In Front and Rombis Debra E,0.0,0.0,0.0,Cloudy,700.0,Maiden Special Weight,FT
WO ,D,2016-07-10 00:00:00,TB,Broadway Sensation,119,4,G,L,S R Bahen,13.8,8.0,8,9500,6.0,8.0,0.0,54.0,Samulak Julia A,Smith Joseph George and Samulak Greg C,0.0,0.0,0.0,Cloudy,850.0,Claiming,FT
WO ,D,2016-07-10 00:00:00,TB,Keen Gizmo,121,5,G,Lb,L   Contreras,1.9,2.0,2,0,3.0,2.0,0.0,92.0,Carroll Josie,Ivan Dalos,0.0,3.0,2.1,Cloudy,700.0,Allowance Optional Claiming,FT
WO ,D,2016-07-10 00:00:00,TB,Johnny Bear,121,5,G,Lb,J M Campbell,11.35,5.0,5,0,5.0,9.0,0.0,67.0,Brnjas Ashlee,"Colebrook Farms and Bear Stables, Ltd.",0.0,0.0,0.0,Showery,850.0,Allowance Optional Claiming,FT
WO ,D,2016-07-10 00:00:00,TB,Haveawonderfulday,123,4,F,L,K   Johnson,6.15,5.0,5,12500,9.0,6.0,0.0,55.0,Patykewich Alexander P,Alexander P. Patykewich,0.0,0.0,0.0,Cloudy,550.0,Maiden Claiming,FT
WO ,D,2016-07-12 00:00:00,TB,Megalin Candy,117,3,F,Lbf,T   Wong,8.2,3.0,3,15000,1.0,2.0,0.0,60.0,Belhumeur Julie,Robert M. Hardie,0.0,4.8,3.5,Cloudy,550.0,Maiden Claiming,FM
WO ,D,2016-07-13 00:00:00,TB,Clampdown,119,3,G,Lv,G   Boulanger,23.35,8.0,8,16000,2.0,7.0,0.0,55.0,Attfield Roger L,Kingview Farms and Attfield Roger L,0.0,0.0,0.0,Cloudy,900.0,Maiden Claiming,FT
WO ,D,2016-07-13 00:00:00,TB,Partyonthepatio,121,5,M,Lb,L   Contreras,4.7,5.0,5,20000,2.0,3.0,0.0,75.0,Banach Darwin D,Terdik Farms ltd,0.0,0.0,2.8,Cloudy,700.0,Claiming,FT
WO ,D,2016-07-13 00:00:00,TB,Sweet Corinna,121,4,M,L,G   Boulanger,2.8,5.0,4,20000,2.0,1.0,0.0,82.0,Casse Mark E,Gabe Grossberg,7.6,3.9,2.9,Cloudy,650.0,Claiming,FT
WO ,D,2016-07-15 00:00:00,TB,Grenfell,121,6,G,L,J M Campbell,8.55,2.0,2,40000,1.0,5.0,0.0,75.0,Attard Paul,Chiefswood Stable,0.0,0.0,0.0,Cloudy,850.0,Claiming,FT
WO ,D,2016-07-15 00:00:00,TB,Zilver Hek,119,2,F,,R M Hernandez,1.95,2.0,2,32000,9.0,7.0,0.0,39.0,O'Keefe Thomas,Thomas J. O'Keefe,0.0,0.0,0.0,Cloudy,600.0,Maiden Claiming,FT
WO ,D,2016-07-16 00:00:00,TB,Spend a Penny,119,3,G,Lbf,J I Alderson,30.45,2.0,2,12500,9.0,6.0,0.0,65.0,Denney Margaret,Damcole Investments,0.0,0.0,0.0,Cloudy,600.0,Maiden Claiming,FT
WO ,D,2016-07-16 00:00:00,TB,Autumn Song,118,3,G,Lb,G   Boulanger,5.4,5.0,5,37500,3.0,6.0,0.0,88.0,Tracy Greg,C and H Duggan Farms Ltd and Shot In The Dark Racing Corp,0.0,0.0,0.0,Cloudy,600.0,Claiming,FT
WO ,D,2016-07-16 00:00:00,TB,West L. A. Girl,118,3,F,L,P   Husbands,1.75,8.0,8,0,5.0,1.0,0.0,70.0,Casse Mark E,Gabe Grossberg,5.5,3.9,2.9,Clear,850.0,Allowance,FT
WO ,D,2016-07-16 00:00:00,TB,Baldur,119,4,G,Lb,J I Alderson,98.95,13.0,13,9500,6.0,11.0,0.0,58.0,Grant Carlos,"Heste Sport, Inc.",0.0,0.0,0.0,Cloudy,700.0,Claiming,FT
WO ,D,2016-07-17 00:00:00,TB,Junket,116,2,G,L,J M Campbell,5.15,5.0,5,0,4.0,2.0,0.0,84.0,Gonzalez Nicholas,"Horse'n Around Racing Stable and Gonzalez, Martha K.",0.0,4.6,4.0,Cloudy,600.0,Stakes,FT
WO ,D,2016-07-17 00:00:00,TB,Mr. Owen,117,4,H,v,J P Spencer,41.7,7.0,7,0,7.0,6.0,0.0,120.0,Rohaut Francois,Qatar Racing Limited,0.0,0.0,0.0,Showery,800.0,Stakes,GD
WO ,D,2016-07-17 00:00:00,TB,Run to the Bank,121,8,G,Lb,L   Contreras,3.3,3.0,3,32000,3.0,5.0,0.0,86.0,Nosowenko Nicholas,Nicholas Nosowenko,0.0,0.0,0.0,Cloudy,850.0,Claiming,FT
WO ,D,2016-07-17 00:00:00,TB,Conquest Skedaddle,119,3,G,Lb,L   Contreras,4.3,4.0,4,0,1.0,2.0,0.0,84.0,Casse Mark E,"Conquest Stables, LLC",0.0,4.7,5.0,Cloudy,900.0,Maiden Special Weight,FT
WO ,D,2016-07-17 00:00:00,TB,Office in the Sky,119,3,F,L,D   Moran,11.0,4.0,4,40000,4.0,4.0,0.0,44.0,Buttigieg Paul M,Buttigieg Training Centre,0.0,0.0,0.0,Showery,500.0,Maiden Optional Claiming,FT
WO ,D,2016-07-17 00:00:00,TB,Doogie,121,5,G,Lb,O   Moreno,39.1,2.0,2,62500,3.0,7.0,0.0,85.0,Carroll Josie,Laconian Racing Stable,0.0,0.0,0.0,Cloudy,850.0,Allowance Optional Claiming,GD
WO ,D,2016-07-17 00:00:00,TB,Runaway Pepper,121,8,G,Lf,R M Hernandez,1.5,2.0,2,6250,7.0,1.0,0.0,82.0,Drexler Martin,Robyn D. Lewis,5.0,3.1,2.8,Cloudy,600.0,Claiming,FT
WO ,D,2016-07-17 00:00:00,TB,Dundurn,119,3,C,Lb,S   Ryan,9.15,12.0,11,32000,5.0,6.0,0.0,64.0,Baker Reade,Curraghmore Farm,0.0,0.0,0.0,Cloudy,800.0,Maiden Claiming,FM
WO ,D,2016-07-20 00:00:00,TB,Giant Storm,115,3,C,L,D   Moran,7.15,3.0,3,37500,2.0,3.0,0.0,86.0,McMullen Marilyn G,Robert James McGee,0.0,0.0,4.0,Cloudy,900.0,Claiming,FT
WO ,D,2016-07-20 00:00:00,TB,Unikat,121,5,G,L,R M Hernandez,5.25,3.0,3,0,5.0,9.0,0.0,84.0,Attard Sid C,Stronach Stables,0.0,0.0,0.0,Cloudy,800.0,Allowance,GD
WO ,D,2016-07-20 00:00:00,TB,Ruth Less Blue,118,3,G,Lb,M   Rainford,2.5,6.0,5,20000,7.0,1.0,0.0,90.0,Fairlie Scott H,Rijack Farm and Ace Racing Stable Inc.,7.0,3.0,2.4,Showery,550.0,Claiming,FM
WO ,D,2016-07-22 00:00:00,TB,Street Tail,121,4,G,Lb,S   Ryan,0.85,4.0,3,20000,4.0,2.0,0.0,83.0,Nixon Justin J,Bobo Tami and Nixon Griffyn J,0.0,2.3,2.1,Showery,550.0,Claiming,FM
WO ,D,2016-07-22 00:00:00,TB,Thundering Sky,115,3,F,L,E   Wilson,10.3,4.0,4,0,1.0,3.0,0.0,94.0,Weaver George,Matthew Schera,0.0,0.0,4.9,Clear,800.0,Stakes,FM
WO ,D,2016-07-22 00:00:00,TB,Ancient Secret,121,3,F,L,R M Hernandez,0.75,1.0,1,0,8.0,7.0,0.0,74.0,Brown Chad C,Alpha Delta Stables,0.0,0.0,0.0,Clear,800.0,Stakes,FM
WO ,D,2016-07-22 00:00:00,TB,He's No Saint,121,4,G,Lb,E R Da Silva,3.0,3.0,3,20000,6.0,3.0,0.0,82.0,Fournier Mark,Hughes Mark R and Brown James H,0.0,0.0,3.4,Cloudy,650.0,Claiming,FT
WO ,D,2016-07-22 00:00:00,TB,Amie's Angel,123,5,M,Lb,K   Johnson,7.15,1.0,1,10000,7.0,5.0,0.0,72.0,Wills Daniel,Carey John and Ryan Jeanne M,0.0,0.0,0.0,Cloudy,700.0,Claiming,FT
WO ,D,2016-07-22 00:00:00,TB,Ring in the Nite,119,2,F,L,R M Hernandez,5.65,6.0,5,0,6.0,8.0,0.0,53.0,Tharrenos William,Natural Eight Stable Alber Alan Wright Barbara and Wright James F,0.0,0.0,0.0,Cloudy,600.0,Maiden Special Weight,FT
WO ,D,2016-07-22 00:00:00,TB,Vegas Strip,0,0,,,,0.0,,0,0,0.0,0.0,,,,,0.0,0.0,0.0,Cloudy,650.0,Allowance,FM
WO ,D,2016-07-22 00:00:00,TB,Vegas Strip,121,5,H,Lb,R M Hernandez,3.65,1.0,1,20000,1.0,1.0,0.0,86.0,Baker Reade,"Zayat Stables, LLC",9.3,4.9,3.8,Clear,700.0,Claiming,FT
WO ,D,2016-07-23 00:00:00,TB,Rainha Da Bateria,115,4,M,Lb,J R Leparoux,4.65,5.0,5,0,4.0,1.0,0.0,122.0,Brown Chad C,Lael Stables,11.3,4.1,3.5,Showery,900.0,Stakes,GD
WO ,D,2016-07-23 00:00:00,TB,Red Chill,120,2,G,L,L   Contreras,9.15,10.0,10,0,2.0,2.0,0.0,70.0,Brnjas Ashlee,Colebrook Farms,0.0,6.3,5.1,Cloudy,700.0,Maiden Special Weight,FT
WO ,D,2016-07-23 00:00:00,TB,My Girl Madison,119,5,M,Lf,S   Singh,2.15,9.0,9,9500,7.0,9.0,0.0,60.0,Fournier Mark,Bruno Schickedanz,0.0,0.0,0.0,Cloudy,500.0,Claiming,FT
WO ,D,2016-07-23 00:00:00,TB,Goldrush Glory,118,2,F,Lb,J M Campbell,3.75,5.0,5,0,1.0,1.0,0.0,89.0,Callaghan Kelly L,Barry Holmes,9.5,4.2,3.2,Cloudy,500.0,Maiden Special Weight,FT
WO ,D,2016-07-23 00:00:00,TB,Dacita (CHI),124,5,M,Lb,I   Ortiz Jr,1.05,2.0,2,0,7.0,2.0,0.0,122.0,Brown Chad C,Sheep Pond Partners and Bradley Thoroughbreds,0.0,3.1,2.6,Showery,900.0,Stakes,GD
WO ,D,2016-07-23 00:00:00,TB,Puntrooskie,120,5,G,Lb,E R Da Silva,2.0,3.0,3,0,2.0,2.0,0.0,106.0,MacRae Donald C,Lay Michael Loughry Mike and D Mac Racing Stable Inc,0.0,3.0,2.2,Cloudy,600.0,Stakes,FT
WO ,D,2016-07-24 00:00:00,TB,Mucho Paso,120,2,G,Lb,G   Boulanger,2.85,2.0,2,20000,1.0,1.0,0.0,68.0,Casse Mark E,Aveen Campion,7.7,4.4,2.9,Cloudy,700.0,Maiden Claiming,FT
WO ,D,2016-07-24 00:00:00,TB,Conquest Swagger,120,3,G,Lb,J V Bridgmohan,78.55,10.0,10,20000,8.0,3.0,0.0,73.0,DeSouza Bancroft,Spencer Williams,0.0,0.0,27.4,Cloudy,850.0,Maiden Claiming,FT
WO ,D,2016-07-24 00:00:00,TB,Enstone,121,2,F,Lb,J R Leparoux,4.1,9.0,9,0,1.0,14.0,0.0,52.0,Casse Mark E,East West Stables,0.0,0.0,0.0,Cloudy,800.0,Stakes,FM
WO ,D,2016-07-24 00:00:00,TB,Ameritime,119,4,M,L,S R Bahen,35.45,14.0,12,19000,1.0,11.0,0.0,51.0,Burry Lisa,Burry Lisa and Casey Spencer J,0.0,0.0,0.0,Cloudy,650.0,Claiming,FT
WO ,D,2016-07-26 00:00:00,TB,In Giants' Boots,119,3,F,Lb,I E Mosqueira,6.8,6.0,6,20000,1.0,7.0,0.0,65.0,Shafer Jennifer,Spring Lakes Farm,0.0,0.0,0.0,Cloudy,500.0,Claiming,FT
WO ,D,2016-07-27 00:00:00,TB,Vextation,117,3,F,Lb,J I Alderson,3.1,3.0,3,10000,6.0,4.0,0.0,53.0,Thompson David Anthony,Escoffery Christopher Smith Leslie G Dyer Derrick et al,0.0,0.0,0.0,Cloudy,900.0,Claiming,FT
WO ,D,2016-07-27 00:00:00,TB,Princess Niigon,123,4,F,Lf,R M Hernandez,3.55,2.0,2,0,1.0,1.0,0.0,86.0,Carey Julia,Joey Gee Thoroughbreds,9.1,3.9,2.7,Rainy,500.0,Maiden Optional Claiming,FT
WO ,D,2016-07-27 00:00:00,TB,Snippets of Time,121,6,M,Lf,J I Alderson,17.4,4.0,4,6250,7.0,5.0,0.0,68.0,Colbourne Gordon C,Gordon C. Colbourne,0.0,0.0,0.0,Cloudy,600.0,Claiming,FT
WO ,D,2016-07-27 00:00:00,TB,Phoebe's Court,119,3,F,L,J V Bridgmohan,8.55,3.0,3,10000,1.0,5.0,0.0,51.0,Dominguez Jr Ramon,Debra J Ehrat,0.0,0.0,0.0,Clear,700.0,Maiden Claiming,FT
WO ,D,2016-07-27 00:00:00,TB,Something Awesome,119,5,G,Lb,A   Garcia,6.1,3.0,3,37500,2.0,1.0,0.0,92.0,Vella Daniel J,Stronach Stables,14.2,6.6,3.6,Cloudy,650.0,Claiming,FT
WO ,D,2016-07-29 00:00:00,TB,Unclaimedtreasure,118,4,M,Lf,F   Crausaz(5),22.1,3.0,3,25000,5.0,3.0,0.0,63.0,Birtch Daniel R,Birtch Daniel and Birtch Ryan,0.0,0.0,6.4,Cloudy,600.0,Maiden Claiming,FT
WO ,D,2016-07-29 00:00:00,TB,Corky's the Name,0,0,,,,0.0,,0,0,0.0,0.0,,,,,0.0,0.0,0.0,Rainy,500.0,Claiming,FT
WO ,D,2016-07-29 00:00:00,TB,Rasta Man,119,3,G,Lb,D   Moran,17.15,3.0,3,25000,6.0,3.0,0.0,66.0,Buttigieg Paul M,"Buttigieg Training Centre and Vlahos, Gus",0.0,0.0,8.2,Showery,600.0,Maiden Claiming,FT
WO ,D,2016-07-29 00:00:00,TB,dq-Butler's Pick,119,3,G,L,E R Da Silva,3.0,2.0,2,40000,7.0,4.0,0.0,82.0,Banach Darwin D,Forest Ridge Racing Stable,0.0,0.0,0.0,Showery,650.0,Maiden Optional Claiming,FT
WO ,D,2016-07-29 00:00:00,TB,Fritzie's Boy,117,3,C,Lb,E   Wilson,7.6,2.0,2,0,5.0,5.0,0.0,74.0,Vella Daniel J,R.M.C. Stable,0.0,0.0,0.0,Cloudy,850.0,Allowance,FT
WO ,D,2016-07-29 00:00:00,TB,Deep Blue Sea,121,4,M,L,D   Moran,13.1,8.0,8,0,9.0,3.0,0.0,88.0,Belaire Conrad A,James Mort Hardy,0.0,0.0,6.7,Cloudy,650.0,Allowance,FT
WO ,D,2016-07-30 00:00:00,TB,Lady Baccara,123,4,M,L,G   Boulanger,3.95,3.0,3,12500,2.0,1.0,0.0,61.0,Carroll Josie,Clayborn Farm,9.9,6.4,4.1,Cloudy,600.0,Maiden Claiming,FT
WO ,D,2016-07-30 00:00:00,TB,Molinaro Fort Heal,116,7,G,Lbf,K   Pizarro(5),64.25,2.0,2,8000,6.0,6.0,0.0,80.0,Armata Vito,Armata Enza and Sara Frank,0.0,0.0,0.0,Cloudy,600.0,Claiming,FT
WO ,D,2016-07-30 00:00:00,TB,Hidden Turn,119,6,M,Lb,E R Da Silva,1.15,4.0,2,47500,2.0,2.0,0.0,83.0,Attard Kevin,Hidden Springs Inc.,0.0,2.2,2.1,Cloudy,900.0,Claiming,FM
WO ,D,2016-07-30 00:00:00,TB,Swiss Range (GB),119,3,F,L,J   Rosario,5.7,1.0,1,0,0.0,6.0,0.0,119.0,Gosden John H M,"Juddmonte Farms, Inc.",0.0,0.0,0.0,Cloudy,1000.0,Stakes,FM
WO ,D,2016-07-30 00:00:00,TB,That's a Stretch,117,3,G,Lb,L   Contreras,5.35,10.0,8,0,11.0,4.0,0.0,96.0,Biamonte Ralph J,C. E. C. Farms,0.0,0.0,0.0,Cloudy,650.0,Allowance,FM
WO ,D,2016-07-31 00:00:00,TB,Erin Commodity,121,2,F,L,G   Boulanger,31.55,14.0,14,0,13.0,5.0,0.0,77.0,Halden Rachel,Hillsbrook Farms,0.0,0.0,0.0,Cloudy,800.0,Stakes,FM
WO ,D,2016-07-31 00:00:00,TB,Prized Bourbon,119,3,F,Lb,L   Contreras,1.15,2.0,2,0,6.0,1.0,0.0,74.0,Banach Darwin D,"William A. Sorokolit, Sr.",4.3,2.7,2.3,Showery,650.0,Maiden Optional Claiming,FT
WO ,D,2016-07-31 00:00:00,TB,Dating Sophie,114,3,F,L,F   Crausaz(5),58.85,3.0,3,0,8.0,9.0,0.0,42.0,Birtch Daniel R,Silman Ernest E Birtch Daniel and Birtch Ryan,0.0,0.0,0.0,Showery,650.0,Maiden Optional Claiming,FT
WO ,D,2016-07-31 00:00:00,TB,Allied Instigator,123,4,G,Lb,L   Contreras,0.75,5.0,5,20000,7.0,2.0,0.0,72.0,Miller Blair A,Maplehaven Equestrian Center,0.0,2.7,2.1,Cloudy,500.0,Claiming,FT
WO ,D,2016-07-31 00:00:00,TB,Ghost Forest,121,4,G,Lb,G   Olguin,0.65,6.0,6,15000,3.0,1.0,0.0,77.0,Attard Kevin,Keven McKinlay,3.3,2.5,2.1,Clear,550.0,Maiden Claiming,FM
WO ,D,2016-07-31 00:00:00,TB,Messy Marie,120,3,F,L,D   Moran,27.9,1.0,1,0,4.0,5.0,0.0,66.0,Buttigieg Paul M,"Vlahos, Gus and Jim",0.0,0.0,0.0,Cloudy,600.0,Maiden Optional Claiming,FT
WO ,D,2016-07-31 00:00:00,TB,Arpista,0,0,,,,0.0,,0,0,0.0,0.0,,,,,0.0,0.0,0.0,Cloudy,650.0,Allowance,FM
WO ,D,2016-07-31 00:00:00,TB,Leroiana,120,3,F,L,R M Hernandez,21.45,6.0,6,0,7.0,4.0,0.0,82.0,Attard Kevin,Stronach Stables,0.0,0.0,0.0,Cloudy,700.0,Maiden Special Weight,FT
WO ,D,2016-08-01 00:00:00,TB,Angel's Gate,123,4,M,Lb,J I Alderson,8.55,3.0,3,10000,7.0,6.0,0.0,63.0,Burry Lisa,Lisa Burry,0.0,0.0,0.0,Rainy,600.0,Maiden Claiming,FT
WO ,D,2016-08-01 00:00:00,TB,So Miesque,119,3,F,L,A   Garcia,17.35,7.0,7,0,6.0,3.0,0.0,79.0,Pion Sylvain,4U Thoroughbred Racing Stable Inc,0.0,0.0,7.4,Showery,600.0,Maiden Special Weight,FM
WO ,D,2016-08-01 00:00:00,TB,Conquest Bandit,120,2,C,L,E R Da Silva,3.15,5.0,5,0,5.0,3.0,0.0,82.0,Casse Mark E,"Conquest Stables, LLC",0.0,0.0,3.4,Cloudy,850.0,Maiden Special Weight,FT
WO ,D,2016-08-01 00:00:00,TB,Swanky Diamonds,119,3,F,L,G   Olguin,5.65,8.0,8,0,3.0,4.0,0.0,57.0,Mattine Michael,Theodore F. Burnett,0.0,0.0,0.0,Showery,650.0,Maiden Optional Claiming,FT
WO ,D,2016-08-01 00:00:00,TB,Slovenia,118,3,F,Lb,K   Johnson,15.65,9.0,9,9500,6.0,6.0,0.0,48.0,Gerl Robert,1824782 Ontario Inc.,0.0,0.0,0.0,Cloudy,500.0,Maiden Claiming,FT
WO ,D,2016-08-01 00:00:00,TB,Fireball Merlin,121,5,G,Lv,J M Campbell,17.2,3.0,3,0,13.0,13.0,0.0,41.0,Keogh Michael,Gustav Schickedanz,0.0,0.0,0.0,Showery,650.0,Allowance Optional Claiming,GD
WO ,D,2016-08-01 00:00:00,TB,Saveaplaceforme,120,5,M,Lf,O   Moreno,12.7,1.0,1,0,4.0,3.0,0.0,79.0,Patykewich Alexander P,Alexander P. Patykewich,0.0,0.0,6.1,Cloudy,700.0,Starters Allowance,FT
WO ,D,2016-08-02 00:00:00,TB,Firecracker Day,119,5,G,Lb,S   Singh,95.6,13.0,12,9500,11.0,13.0,0.0,42.0,Williams Mario,Jean-Marie Landry,0.0,0.0,0.0,Cloudy,600.0,Claiming,FT
WO ,D,2016-08-05 00:00:00,TB,I Want S'mores,117,3,F,L,J I Alderson,44.65,3.0,3,7500,5.0,7.0,0.0,54.0,Colbourne Gordon C,Ruth S Nelson,0.0,0.0,0.0,Clear,850.0,Maiden Claiming,FT
WO ,D,2016-08-05 00:00:00,TB,Notaloneinhishead,119,4,G,Lb,S P Husbands,14.15,12.0,11,9500,5.0,9.0,0.0,71.0,LeBlanc Jr Jr John P,Paradox Farm Inc and Mardon Stable,0.0,0.0,0.0,Clear,700.0,Claiming,FT
WO ,D,2016-08-05 00:00:00,TB,Teiaiagon,119,3,G,Lb,O   Moreno,7.75,9.0,8,40000,1.0,7.0,0.0,71.0,Howard Ian,Donald Ross,0.0,0.0,0.0,Showery,650.0,Maiden Optional Claiming,FT
WO ,D,2016-08-05 00:00:00,TB,Helen's Gift,118,2,F,Lbf,G   Boulanger,14.35,1.0,1,40000,3.0,7.0,0.0,45.0,McClachrie Denyse,McClachrie Denyse Wagman Shale Daris James and Bosscher Gayle,0.0,0.0,0.0,Cloudy,700.0,Maiden Claiming,FT
WO ,D,2016-08-05 00:00:00,TB,A Pic by Mrwill,119,3,F,L,S R Bahen,12.2,10.0,9,0,5.0,4.0,0.0,69.0,Ross John A,"JR Racing Stable Inc. and Wong, Cathy",0.0,0.0,0.0,Rainy,500.0,Maiden Optional Claiming,FT
WO ,D,2016-08-05 00:00:00,TB,Spin the King,119,5,G,Lb,G   Olguin,41.9,11.0,11,60000,12.0,8.0,0.0,91.0,Katryan Abraham R,J M Stritzl Stables Inc,0.0,0.0,0.0,Showery,650.0,Allowance Optional Claiming,GD
WO ,D,2016-08-05 00:00:00,TB,Cummings Road,121,7,G,Lb,P   Husbands,2.7,4.0,4,25000,7.0,3.0,0.0,99.0,Casse Mark E,Gary Barber,0.0,0.0,2.6,Cloudy,650.0,Claiming,FT
WO ,D,2016-08-05 00:00:00,TB,Hes Dead On,123,4,G,L,R M Hernandez,3.9,2.0,2,25000,2.0,1.0,0.0,72.0,Banach Darwin D,L. R. Deakins Racing Stable,9.8,4.9,4.2,Showery,600.0,Maiden Claiming,FT
WO ,D,2016-08-05 00:00:00,TB,Notaloneinhishead,0,0,,,,0.0,,0,0,0.0,0.0,,,,,0.0,0.0,0.0,Cloudy,650.0,Claiming,FT
WO ,D,2016-08-05 00:00:00,TB,Drink in My Hand,121,5,G,Lb,L   Contreras,1.3,3.0,2,40000,5.0,2.0,0.0,96.0,Carroll Josie,Donver Stable,0.0,2.5,2.2,Cloudy,650.0,Claiming,FT
WO ,D,2016-08-05 00:00:00,TB,Evil Woman,118,2,F,L,J M Campbell,12.7,3.0,3,0,1.0,4.0,0.0,73.0,Gonzalez Nicholas,Tucci Stables,0.0,0.0,0.0,Showery,850.0,Stakes,FT
WO ,D,2016-08-05 00:00:00,TB,Enchanting Ally,118,3,F,L,J M Campbell,16.4,1.0,1,0,5.0,7.0,0.0,71.0,Gonzalez Nicholas,Horse'n Around Racing Stable,0.0,0.0,0.0,Cloudy,850.0,Allowance,FT
WO ,D,2016-08-05 00:00:00,TB,Heuston (IRE),121,7,G,Lb,D   Moran,14.15,5.0,5,62500,1.0,8.0,0.0,70.0,Murphy Conor,"Riverside Bloodstock, LLC and Beaty, Dan",0.0,0.0,0.0,Cloudy,850.0,Allowance Optional Claiming,GD
WO ,D,2016-08-05 00:00:00,TB,String Bikini,117,3,F,Lb,L   Contreras,11.25,2.0,2,0,6.0,5.0,0.0,76.0,Nosowenko Nicholas,"Nosowenko, Mike and Nick",0.0,0.0,0.0,Cloudy,850.0,Allowance,FT
WO ,D,2016-08-05 00:00:00,TB,Chill,117,3,G,Lb,J   McAleney,57.35,15.0,12,0,9.0,12.0,0.0,75.0,Baker Reade,Ten Lee Mah Stable,0.0,0.0,0.0,Cloudy,650.0,Allowance,FM
WO ,D,2016-08-06 00:00:00,TB,Goodoldhockeygame,118,4,G,Lb,G   Boulanger,25.35,5.0,5,0,6.0,6.0,0.0,89.0,Tiller Robert P,"Frank D. Di Giulio, Jr.",0.0,0.0,0.0,Cloudy,600.0,Stakes,FT
WO ,D,2016-08-06 00:00:00,TB,Seffeara,118,4,G,Lb,E   Wilson,31.55,6.0,6,0,3.0,7.0,0.0,88.0,Owens Steve,Empress Stable,0.0,0.0,0.0,Cloudy,600.0,Stakes,FT
WO ,D,2016-08-06 00:00:00,TB,Sweet Grass Creek,118,4,G,L,J M Campbell,7.6,4.0,4,0,4.0,3.0,0.0,100.0,Keogh Michael,Gustav Schickedanz,0.0,0.0,2.7,Cloudy,600.0,Stakes,FT
WO ,D,2016-08-06 00:00:00,TB,Speedy Fox,121,5,G,L,S   Singh,22.2,5.0,5,0,9.0,11.0,0.0,80.0,McKnight Norman,"Trinity Racing Stables, Inc.",0.0,0.0,0.0,Showery,650.0,Allowance Optional Claiming,GD
WO ,D,2016-08-06 00:00:00,TB,Conquest City Girl,116,3,F,L,J V Bridgmohan,60.3,8.0,7,0,6.0,8.0,0.0,70.0,Casse Mark E,"Conquest Stables, LLC",0.0,0.0,0.0,Clear,800.0,Stakes,FM
WO ,D,2016-08-06 00:00:00,TB,War Fan,119,5,H,L,J V Bridgmohan,2.1,5.0,5,7500,2.0,3.0,0.0,76.0,Robinson Lorenzo,Judith Claire Smith,0.0,0.0,2.6,Cloudy,700.0,Claiming,FT
WO ,D,2016-08-06 00:00:00,TB,Red Lodge,121,2,F,Lb,J R Velazquez,3.8,4.0,4,0,7.0,12.0,0.0,68.0,Ward Wesley A,Head of Plains Partners LLC and Hat Creek Racing,0.0,0.0,0.0,Cloudy,800.0,Stakes,FM
WO ,D,2016-08-06 00:00:00,TB,No Soup for You,121,5,M,Lb,S P Husbands,4.4,5.0,5,25000,7.0,7.0,0.0,78.0,McPherson Alexander F,Robert Atto,0.0,0.0,0.0,Showery,650.0,Claiming,FT
WO ,D,2016-08-06 00:00:00,TB,Duff,121,4,H,Lf,H   Villa-Gomez,13.25,4.0,4,0,4.0,5.0,0.0,93.0,Potts Jr Ron G,The Elkstone Group LLC,0.0,0.0,0.0,Cloudy,850.0,Allowance,FT
WO ,D,2016-08-06 00:00:00,TB,Easy Indygo,121,4,G,Lb,J M Campbell,12.9,6.0,6,32000,5.0,6.0,0.0,86.0,Gonzalez Nicholas,Tucci Stables,0.0,0.0,0.0,Cloudy,850.0,Claiming,FT
WO ,D,2016-08-06 00:00:00,TB,Executiveguts,119,4,G,b,J   Crawford,76.1,6.0,5,9500,1.0,13.0,0.0,42.0,Jolin Chris,Yannick S Hardy,0.0,0.0,0.0,Clear,700.0,Claiming,FT
WO ,D,2016-08-06 00:00:00,TB,Arietta,0,0,,,,0.0,,0,0,0.0,0.0,,,,,0.0,0.0,0.0,Clear,500.0,Claiming,FM
WO ,D,2016-08-06 00:00:00,TB,Nashville Knight,121,4,G,Lb,J   McAleney,10.8,2.0,2,0,7.0,7.0,0.0,93.0,Baker Reade,Huntington Stud Farm Corp and Mooney Patrick,0.0,0.0,0.0,Cloudy,650.0,Allowance Optional Claiming,FT
WO ,D,2016-08-06 00:00:00,TB,Fortis,116,7,G,Lb,F   Crausaz(5),154.75,7.0,7,0,10.0,9.0,0.0,81.0,Birtch Daniel R,Birtch Daniel and Birtch Ryan,0.0,0.0,0.0,Clear,700.0,Allowance,FT
WO ,D,2016-08-06 00:00:00,TB,Conquest Typhoon,119,4,H,Lb,R M Hernandez,2.8,5.0,5,0,3.0,4.0,0.0,94.0,Casse Mark E,"Conquest Stables, LLC",0.0,0.0,0.0,Cloudy,850.0,Allowance,FT
